# docs/commit-map.tsv — the public history's commit map (P33 C7). Generated by tools/public_rewrite/build_commit_map.py; never edit.
# Before the public flip the history was rewritten (ROM-derived paths purged, personal addresses mapped, old commit hashes
# in every historical doc replaced by the inert token commit:NNNN). NNNN is the ordinal of the commit on main in the ORIGINAL
# order (1 = the first commit); this table maps it to the rewritten commit. A row of 40 zeros is the one commit that touched
# only purged paths and was pruned. Documents at the tip cite the new hashes directly (tools/public_rewrite/resolve_tokens.py).
ordinal	new_hash	author_date	committer_date	subject
2545	7ba1ae96d42fb9d22b548af8699574319de336e5	2026-08-18T11:57:42-06:00	2026-08-18T11:57:42-06:00	chore(phase-31): wire gap_triage into the harvest prompt, SETUP.md and the wave-closing memory
2546	68481253de1b06f1c8ebe47e9e9ee6dfc91d122d	2026-08-18T12:29:34-06:00	2026-08-18T12:29:34-06:00	fix(phase-31): §201-A — decl_prior's DEF row was address-keyed and wrong in the overlay window
2547	87a2ed3ad6fca876e3380c1672c8cb491137854a	2026-08-18T12:41:37-06:00	2026-08-18T12:41:37-06:00	chore(phase-31): S54/S55 fresh-session checkpoint — 547 banked, fleet 96.0/91.7/97.07, wave Z staged
2548	b883036541dbb6e80df4618a8ec38ec5eb84afc5	2026-08-18T14:20:35-06:00	2026-08-18T14:20:35-06:00	feat(decomp): worker gate — +6 fns x0 propagated (fleet 96.0%)
2549	5d85564bc128d863b430092ebbf44f41f83d22f2	2026-08-18T14:21:28-06:00	2026-08-18T14:21:28-06:00	feat(decomp): worker gate — +2 fns x0 propagated (fleet 96.0%)
2550	20b1e11e1d90f4031bcb803a24bd5a03aa464a93	2026-08-18T14:22:28-06:00	2026-08-18T14:22:28-06:00	feat(decomp): worker gate — +16 fns x0 propagated (fleet 96.0%)
2551	6b8681f0396c59d7f1d321bbc46608bb565649bf	2026-08-18T14:23:31-06:00	2026-08-18T14:23:31-06:00	feat(decomp): worker gate — +19 fns x0 propagated (fleet 96.1%)
2552	b86c2a3c14e210e26f0046b65a3fa06420138f1d	2026-08-18T14:24:29-06:00	2026-08-18T14:24:29-06:00	feat(decomp): worker gate — +10 fns x0 propagated (fleet 96.1%)
2553	215e6251d701c64fdf55bd3551ba36d6bf4ac85e	2026-08-18T14:25:29-06:00	2026-08-18T14:25:29-06:00	feat(decomp): worker gate — +8 fns x0 propagated (fleet 96.1%)
2554	cef2ec358ec776ffb11461b5ba42e3413cb2b65d	2026-08-18T14:26:29-06:00	2026-08-18T14:26:29-06:00	feat(decomp): worker gate — +10 fns x0 propagated (fleet 96.1%)
2555	a26481b7f61b444fa3777be912ca1efa063ffedc	2026-08-18T14:27:28-06:00	2026-08-18T14:27:28-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2556	e4d1b95781a86f50e8ef48eed4b7fed56256a751	2026-08-18T14:31:28-06:00	2026-08-18T14:31:28-06:00	feat(decomp): propagate func_80180D38 (gate lane)
2557	cd3d38782ee1ae2018b7672b35ac844d35eba6ae	2026-08-18T14:32:26-06:00	2026-08-18T14:32:26-06:00	feat(decomp): propagate func_80184460 (gate lane)
2558	fd7d26e3ce85229071c22aefe736ac2637652e36	2026-08-18T14:51:10-06:00	2026-08-18T14:51:10-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2559	18b0eb40a81fb07b6e2edb9fb7fffc94cbc95558	2026-08-18T14:52:44-06:00	2026-08-18T14:52:44-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2560	9cd4eb00714c47e13b373854618e4eca588e800d	2026-08-18T14:54:54-06:00	2026-08-18T14:54:54-06:00	feat(phase-26): h_seq family sweep — 3 member-matches banked via remap_hseq
2561	87e8565bc6d672b4930e185813ed1d6e9a0a29c8	2026-08-18T14:58:40-06:00	2026-08-18T14:58:40-06:00	feat(phase-26): h_seq family sweep — 50 member-matches banked via remap_hseq
2562	34b8f772b4c379017f5f457a5c8b62fc6e05e572	2026-08-18T15:25:49-06:00	2026-08-18T15:25:49-06:00	feat(phase-31): wave Z closed — 127 banked, R22 213/213, fleet 96.1/91.8/97.11
2563	e9ac4db9baafda3fc9e37175badddafe5c224a5c	2026-08-18T15:32:32-06:00	2026-08-18T15:32:32-06:00	fix(phase-31): wire the S56 findings into the tools, SETUP.md and memory
2564	2c4637450bb4433d713abe6a1caf6bdb1c72a5c5	2026-08-18T15:44:55-06:00	2026-08-18T15:44:55-06:00	chore(phase-31): S56 checkpoint — 127 banked, wave AA built and staged (not launched)
2565	cb65a62cad47a0d7aabf6ccfb6391865c35e65a9	2026-08-23T00:12:07-06:00	2026-08-23T00:12:07-06:00	feat(phase-31): S57 external-model bake-off — 4 tool fixes, §205/§206, api_agent harness
2566	73b253240b5f60d0bfa7f973277eaad87d7147f1	2026-08-23T00:12:16-06:00	2026-08-23T00:12:16-06:00	chore(phase-31): stamp S57 checkpoint HEAD
2567	d97f1c28c57724d1d36fdcf94776f167b415015d	2026-08-23T00:15:52-06:00	2026-08-23T00:15:52-06:00	chore(phase-31): R40 + R41 ACCEPTED by Drew — binding from 2026-08-23
2568	daa9b8f6720ff8ba56ff93cb403592bc2c433f1f	2026-08-23T00:22:53-06:00	2026-08-23T00:22:53-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2569	7c559ce2373507c96daf004dbf68a0ffdd4c9853	2026-08-23T00:23:59-06:00	2026-08-23T00:23:59-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2570	35503ce013ed1b89994be7a8d7f17ab406155cf0	2026-08-23T00:25:12-06:00	2026-08-23T00:25:12-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2571	6d6984dd81086628a2945e72bd5927183258f845	2026-08-23T00:26:22-06:00	2026-08-23T00:26:22-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2572	e0d688cabbd4652b6008e2f0b279b79ebde59a3d	2026-08-23T00:29:07-06:00	2026-08-23T00:29:07-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2573	f9b0e8c3a75d79a14f5c7585667f1c02e3ad1b29	2026-08-23T00:30:23-06:00	2026-08-23T00:30:23-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2574	4f95a4cc4c4176ee5be4c81b47f18813d13a1223	2026-08-23T00:31:37-06:00	2026-08-23T00:31:37-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2575	e85896b5f9b360e3c0bab56a7bfed9a176b77bae	2026-08-23T00:32:42-06:00	2026-08-23T00:32:42-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2576	6dce52f411323e3ad197580ddde09cdcbd7ba1d5	2026-08-23T00:33:40-06:00	2026-08-23T00:33:40-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2577	3f145c652f44669d163b9ff1c3bf0418301dc3ca	2026-08-23T00:35:44-06:00	2026-08-23T00:35:44-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2578	ac32a6c14811c8653066d24046bf18dc511a0bac	2026-08-23T00:37:45-06:00	2026-08-23T00:37:45-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2579	2dd65beae34b1db86bb54c1fc38e2561331a1557	2026-08-23T00:38:43-06:00	2026-08-23T00:38:43-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2580	1001fb7b044b7d6b0071a61446a767d3bf6c8df6	2026-08-23T00:39:47-06:00	2026-08-23T00:39:47-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2581	17f94772a4c18ed9653a1b63ef25c5a15ad13bf4	2026-08-23T00:42:56-06:00	2026-08-23T00:42:56-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2582	47f43517b07f4f17721b750391e8108920e04c3a	2026-08-23T00:43:53-06:00	2026-08-23T00:43:53-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2583	bc3c8a981542feeebd00f38d743fc8983dbe7496	2026-08-23T00:45:54-06:00	2026-08-23T00:45:54-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2584	1a4ac3583cfd775ff7eba974b749dbb193be9c91	2026-08-23T00:46:50-06:00	2026-08-23T00:46:50-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2585	ad19417f502d0cc2ce4870d5c6b91d9fc69e4d30	2026-08-23T00:47:46-06:00	2026-08-23T00:47:46-06:00	feat(decomp): worker gate — +1 fns x0 propagated (fleet 96.1%)
2586	4253fbe973675933ae772bf7ff3e684c50c097fe	2026-08-23T00:55:54-06:00	2026-08-23T00:55:54-06:00	feat(decomp): S58 fueled batch-10 — 9 banked via sweep_parallel (7 binaries, 53s)
2587	5d8d497c48618d1a938ea190a99f535cfde37642	2026-08-23T02:27:15-06:00	2026-08-23T02:27:15-06:00	feat(decomp): free A-prop remap lane — 390 banked, zero model tokens
2588	a5729798575aababca4631b4897559b1cd1929e4	2026-08-23T05:39:57-06:00	2026-08-23T05:39:57-06:00	feat(decomp): ox wave ab — 94 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_80181F04 func_80181F70 func_80181FA8 func_801821C8 func_801827A8 func_80182810 func_80182E04 func_80182F78 func_80182FAC func_8018300C func_80183174 func_801831A4 func_801834C8 func_80183C7C func_801840E8 func_801844D4 func_80184C20 func_80184CA4 func_80184E30 func_801853CC func_8018548C func_80185D6C func_80185D84 func_80185E54 func_801860F4 func_80186144 func_80186C70 func_80186CA8 func_80186D74 func_801871E4 func_80187348 func_80187508 func_801876B0 func_801877FC func_80187A8C func_80187B0C func_80187C14 func_80187D0C func_80187D4C func_80187DCC …
2589	b5724e07e25ec368be35a3aa88cec8b209857bc1	2026-08-23T05:43:33-06:00	2026-08-23T05:43:33-06:00	feat(decomp): ox wave ac — 170 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_801A03A4 func_801A0C58 func_801A108C func_801A115C func_801A2330 func_801A2364 func_801A2C88 func_801A3A6C func_801A3B08 func_801A3EEC func_801A3F10 func_801A4328 func_801A43EC func_801A445C func_801A46B8 func_801A46D4 func_801A46F0 func_801A4A18 func_801A4FDC func_801A5654 func_801A5798 func_801A5CE8 func_801A6330 func_801A6428 func_801A64DC func_801A6560 func_801A6DF4 func_801A6E78 func_801A6F3C func_801A70D0 func_801A7808 func_801A7864 func_801A7AF8 func_801A7C34 func_801A7C58 func_801A7CDC func_801A7D18 func_801A8494 func_801A8528 func_801A86F8 …
2590	8629bdba7530285a6ea085656cac1e712eb78a83	2026-08-23T05:47:07-06:00	2026-08-23T05:47:07-06:00	feat(decomp): ox wave ad — 186 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_8017F7E4 func_8017F8A0 func_8017FA44 func_8017FADC func_8017FDC0 func_801802B8 func_80181374 func_801830B0 func_801843D8 func_801843FC func_80184E3C func_80185028 func_8018509C func_8018558C func_80185D34 func_80186838 func_80186A88 func_80186B0C func_80186C98 func_80186E60 func_80186F04 func_801871EC func_80187688 func_80187860 func_801878A8 func_80187954 func_80187EEC func_80188034 func_801880AC func_801883E4 func_8018854C func_8018870C func_80188950 func_80188BEC func_80188CAC func_80188D14 func_80188EC0 func_8018A800 func_8018AB7C func_8018ABC4 …
2591	4bfb94cc8e4ee1e8a1d2786cd2c0235b3d31ff9c	2026-08-23T07:09:48-06:00	2026-08-23T07:09:48-06:00	feat(decomp): ox wave ae — 177 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_8017D684 func_8017DAA8 func_8017DF5C func_8017E1D8 func_8017E400 func_8017E424 func_8017E568 func_8017E59C func_8017E5C0 func_8017ED18 func_8017EE90 func_8017EF34 func_8017FBA0 func_801800A4 func_801800F4 func_80180580 func_801805C4 func_80180730 func_80180A48 func_80180B38 func_80180C6C func_80180CE8 func_80180D5C func_80180E74 func_80180EC8 func_80180F38 func_80181280 func_80181384 func_801813A8 func_801813CC func_8018141C func_8018144C func_80181470 func_80181494 func_80181730 func_801817D0 func_80181960 func_80181AA8 func_80181B28 func_80181DFC …
2592	c3d074253d5b9ea2584ff79f15c9312b688e0217	2026-08-23T09:03:28-06:00	2026-08-23T09:03:28-06:00	feat(decomp): ox wave af — 57 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_8018066C func_80180B28 func_801A6BC0 func_801A6CA8 func_801A7200 func_801A7F84 func_801A8990 func_801A900C func_801AA210 func_801AA3CC func_801AACD4 func_801ABFF8 func_801AC47C func_801ACC24 func_801AE138 func_801AE520 func_8017EEDC func_80181414 func_80182698 func_80184230 func_80184A40 func_80186D84 func_8018753C func_80187C28 func_80187D48 func_80188DC0 func_8018A878 func_8018A960 func_8018AA58 func_8017FB8C func_8017FED0 func_801809B8 func_80181760 func_8017E408 func_8017E934 func_8017F0A4 func_8017FB74 func_801804C0 func_801805AC func_8018130C …
2593	28d1160ef915dc851f3dd96a0259fa151bd5a388	2026-08-23T10:20:17-06:00	2026-08-23T10:20:17-06:00	feat(decomp): ox wave ag — 161 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_8017EF88 func_8017F1A4 func_8017F590 func_8017FA2C func_8017FC50 func_8017FDB4 func_80180250 func_80180904 func_80180B44 func_80180E94 func_80181598 func_801817D8 func_801818EC func_80182360 func_80182580 func_80182958 func_80183154 func_801831B4 func_80183214 func_80183600 func_80183878 func_80183928 func_80183968 func_801844B0 func_80184B18 func_80184D34 func_80185378 func_80185D08 func_80185F38 func_80186CE4 func_80186D90 func_80186F9C func_801870B8 func_8018723C func_8017DE5C func_8017E454 func_8017E4F8 func_8017F118 func_8017F244 func_8017F748 …
2594	af016a66048f6b652e45fe9d56d089c1c4a0e88c	2026-08-23T10:50:25-06:00	2026-08-23T10:50:25-06:00	feat(decomp): ox wave ah — 64 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\nfunc_8017DD24 func_8017F9FC func_8017EAB0 func_80180518 func_80180818 func_80180958 func_8017EA2C func_8017F444 func_8017F600 func_8017DDF8 func_8017E014 func_8017E524 func_8017EB2C func_8017EDAC func_80180650 func_801845EC func_801874BC func_8017D3BC func_8017D68C func_8017DBD4 func_8017E438 func_8017EF48 func_800CCB78 func_800CCDC8 func_800CCFDC func_800CD708 func_8017DB6C func_8017F264 func_8017F33C func_8017F9F4 func_801804F8 func_80180828 func_80181E80 func_80181FB8 func_8017F894 func_8017E998 func_80183768 func_80185FB4 func_80188FA4 func_8017DB70 …
2595	7274e0026c3efb4a01ab0e72cc2a3b744cd1ddba	2026-08-23T10:52:33-06:00	2026-08-23T10:52:33-06:00	docs(cookbook): §207-§232 — 26 sections harvested from waves ab..ag
2596	e7ebb1cd45b4ca974df942c8786d0a95824f12d4	2026-08-23T12:59:59-06:00	2026-08-23T12:59:59-06:00	docs+rules(S58): R42 commit-banked-work-immediately, R43 refuse-unsupported-input
2597	8fe391868207f707d460d2bc68416e8ee13004b7	2026-08-23T13:45:26-06:00	2026-08-23T13:45:26-06:00	feat(decomp): ox wave aj overlays — 61 banked
2598	9adeed39f6e3697b904b12b77126f7cb1a141f13	2026-08-23T14:10:25-06:00	2026-08-23T14:10:25-06:00	chore(decomp): commit in-tree banked work before the next gate
2599	7d4ab202b70af290197e03c32203409d8c1a47a7	2026-08-23T22:52:37-06:00	2026-08-23T22:52:37-06:00	chore(decomp): commit in-tree banked work before the next gate
2600	a13fd38ee124104ed3e466014ba4e1bf8623daa5	2026-08-23T23:05:05-06:00	2026-08-23T23:05:05-06:00	feat(decomp): ox wave an overlays — 421 banked
2601	e05dc116be901721d5d3008476e848853b139610	2026-08-24T00:24:11-06:00	2026-08-24T00:24:11-06:00	chore(phase-31): S58 crash-recovery checkpoint + autonomous lane architecture
2602	0b7f0a2b46028dec7c6e79515cd7778a251c3263	2026-08-24T00:32:28-06:00	2026-08-24T00:32:28-06:00	feat(decomp): ox wave an — 0 banked\n\nCard-fuelled ox drafts, reloc_identity pre-filtered, gated via sweep_parallel.\n
2603	34259635198eeca91a9245b5d25247e9a8522bb3	2026-08-24T00:38:19-06:00	2026-08-24T00:38:19-06:00	feat(decomp): ox wave ao overlays — 66 banked
2604	de9a550edbdf6cd5ce66b5d310af656a9f02f113	2026-08-24T01:00:59-06:00	2026-08-24T01:00:59-06:00	fix(jtbl): refuse md_*/main in jtbl_carve — it corrupts those configs before erroring
2605	2cce079def16857263a623b61e3e69e277b739c4	2026-08-24T01:01:51-06:00	2026-08-24T01:01:51-06:00	chore(decomp): commit in-tree banked work before the next gate
2606	5554d2b68ea4954ad6b9456e618d662a9659ff50	2026-08-24T01:13:39-06:00	2026-08-24T01:13:39-06:00	feat(decomp): ox wave an overlays — 2 banked
2607	e0b427f92e57b28aaafa7babfe9362d69605daf4	2026-08-24T01:13:45-06:00	2026-08-24T01:13:45-06:00	chore(decomp): commit in-tree banked work before the next gate
2608	3a0c4cab45a862bfa795bc18e500400a01428f20	2026-08-24T01:19:03-06:00	2026-08-24T01:19:03-06:00	feat(decomp): ox wave aa overlays — 25 banked
2609	aa1d016014a85cd943fc8e7e73f0cf9eb4c2a396	2026-08-24T01:25:53-06:00	2026-08-24T01:25:53-06:00	feat(decomp): free A-prop sibling lane (maintenance pass) — zero model tokens
2610	e390f4771aed50b4b75a4c238416f81f5038c658	2026-08-24T01:31:57-06:00	2026-08-24T01:31:57-06:00	docs(tool-designs): o0/cc1 lane study + the grep that refutes half its headline
2611	ccb974c09dad94dafec93c69ad6bb10d70853098	2026-08-24T01:46:09-06:00	2026-08-24T01:46:09-06:00	chore(decomp): commit in-tree banked work before the next gate
2612	840f28002041a84a2586d45f42c65b77ca18f683	2026-08-24T02:05:16-06:00	2026-08-24T02:05:16-06:00	fix(gate_main): read implicit-declaration errors; document the non-idempotent hoist loop
2613	d90da77e5b2916a7cbfce9731449379aee01418c	2026-08-24T02:33:14-06:00	2026-08-24T02:33:14-06:00	chore(decomp): commit in-tree banked work before the next gate
2614	30487c7aa740269c76f2424a6c93ceace9ad8bcd	2026-08-24T02:40:17-06:00	2026-08-24T02:40:17-06:00	feat(decomp): ox wave as overlays — 5 banked
2615	49609fc1a6a7d2d2b75d344da895b169bcfa856d	2026-08-24T03:26:53-06:00	2026-08-24T03:26:53-06:00	feat(decomp): ox wave aq overlays — 60 banked
2616	01c152c985f6781dce83dbc88259ee1b10b5f881	2026-08-24T04:18:21-06:00	2026-08-24T04:18:21-06:00	feat(decomp): ox wave au overlays — 37 banked
2617	8dfba33869b53465f593a8d76652efe9abcf5ac0	2026-08-24T04:58:11-06:00	2026-08-24T04:58:11-06:00	chore(decomp): commit in-tree banked work before the next gate
2618	423313180d8bb13b2ffd5516a879f0722b69a727	2026-08-24T04:58:39-06:00	2026-08-24T04:58:39-06:00	feat(decomp): free A-prop sibling lane (maintenance pass) — zero model tokens
2619	7c674dc63d4d6c6554f515193281318b664c9c06	2026-08-24T05:09:47-06:00	2026-08-24T05:09:47-06:00	feat(decomp): ox wave av overlays — 428 banked
2620	c47d820d592092fdaa7959aae8ab3debc175aa38	2026-08-24T05:45:34-06:00	2026-08-24T05:45:34-06:00	feat(decomp): ox wave aw overlays — 6 banked
2621	b7bdf475a55a4919d2a4948bd5ed031880415576	2026-08-24T06:11:34-06:00	2026-08-24T06:11:34-06:00	feat(decomp): free A-prop sibling lane (maintenance pass) — zero model tokens
2622	b4161aa25f4e220e3411700e820b3c0f3d9de9c1	2026-08-24T06:23:04-06:00	2026-08-24T06:23:04-06:00	feat(decomp): ox wave ar overlays — 69 banked
2623	73d5a17a49a5e9c882ce719e2a0005e7f99eb1d5	2026-08-24T06:48:16-06:00	2026-08-24T06:48:16-06:00	feat(decomp): ox wave az overlays — 4 banked
2624	5db8daf4de6596a22487ea986a45813e8d7b2f54	2026-08-24T07:17:14-06:00	2026-08-24T07:17:14-06:00	chore(decomp): commit in-tree banked work before the next gate
2625	d336ed15ec72fdacd7eaef23f9dfa26be1ec996c	2026-08-24T07:18:47-06:00	2026-08-24T07:18:47-06:00	feat(decomp): free A-prop sibling lane (maintenance pass) — zero model tokens
2626	7f70a9f42f0fb656a6f480019bb794a88899c05d	2026-08-24T07:28:26-06:00	2026-08-24T07:28:26-06:00	feat(decomp): ox wave ba overlays — 287 banked
2627	f74fd335e00e50b48269b79dbf0dee063e6272b3	2026-08-24T07:54:38-06:00	2026-08-24T07:54:38-06:00	feat(decomp): ox wave bb overlays — 29 banked
2628	8ba832c237cf38ad415c30d94c2c7e21d39853fa	2026-08-24T08:20:05-06:00	2026-08-24T08:20:05-06:00	chore(decomp): commit in-tree banked work before the next gate
2629	c0466cb17101cb86968591af5ca13c7ab440f61a	2026-08-24T08:29:45-06:00	2026-08-24T08:29:45-06:00	feat(decomp): free A-prop sibling lane (maintenance pass) — zero model tokens
2630	7f6cd48521912f0a9a604efb09800f93ff8556f3	2026-08-24T08:34:17-06:00	2026-08-24T08:34:17-06:00	feat(decomp): ox wave bc overlays — 233 banked
2631	b2a2b104352b8575da301ebba476c88454e0ea78	2026-08-24T08:53:13-06:00	2026-08-24T08:53:13-06:00	feat(decomp): ox wave bd overlays — 3 banked
2632	8870146e2462fac3e445352ea8d2bc7af9767973	2026-08-24T09:25:27-06:00	2026-08-24T09:25:27-06:00	chore(decomp): commit in-tree banked work before the next gate
2633	fe66f181e113d9e776bc875df2a1ec8745607b88	2026-08-24T09:40:24-06:00	2026-08-24T09:40:24-06:00	fix(gate_main): terminating bounded bisect + idempotent typedef hoist
2634	a69d558641b75a6a1e6891864b396eb705ff7c51	2026-08-24T09:40:56-06:00	2026-08-24T09:40:56-06:00	feat(decomp): ox wave bf overlays — 233 banked
2635	f1f426df53251e8e66eb309338d2ab7776c833a0	2026-08-24T10:14:20-06:00	2026-08-24T10:14:20-06:00	feat(decomp): ox wave bg overlays — 29 banked
2636	6df9ea5ca587f9998a2d082f98b3a51b4408228c	2026-08-24T10:19:53-06:00	2026-08-24T10:19:53-06:00	fix(main): revert 10 ungated gate_main substitutions that broke main's byte-match
2637	90b452008e9b5a82da540e1fea7017f4b24eb735	2026-08-24T10:22:41-06:00	2026-08-24T10:22:41-06:00	docs(cookbook): §233-§259 — 24 new laws + 21 addenda from 1,101 harvested candidates
2638	d53c4bf796225652c5d49b5c73ef9071f0542f44	2026-08-24T10:27:34-06:00	2026-08-24T10:27:34-06:00	fix(R42): gate_main self-reverts on abort; campaign refuses to adopt main sources
2639	52b9e842083acfd7371d513eb04f7c0a36f4a4fe	2026-08-24T10:29:18-06:00	2026-08-24T10:29:18-06:00	docs(phase-31): S58 handoff — the three open tooling lanes in working detail
2640	2257be920c1634a58b8a64f650f0bc8e366653c9	2026-08-24T10:37:27-06:00	2026-08-24T10:37:27-06:00	fix(lanes): tells was removed for the wrong reason — pin it to the full band
2641	7d10fd7e201d0112d94290b89665a10a140550a8	2026-08-24T10:42:11-06:00	2026-08-24T10:42:11-06:00	fix(jtbl_carve): parse_config now implements its documented contract (md_* c-line corruption)
2642	7aada7c4aa461b56a12aa2af0919a05443ab8e63	2026-08-24T10:45:01-06:00	2026-08-24T10:45:01-06:00	fix(jtbl_carve): route asm lookups through asm_dir() — main's tree is the repo root
2643	6752653e6f72d9d8488a1f633c8c2da2a2f1eed6	2026-08-24T10:45:46-06:00	2026-08-24T10:45:46-06:00	feat(lanes): one-shot watcher that bounces the drafter python once the in-flight wave queues
2644	e1479c190079af04637bfc0574ebe82399aaae79	2026-08-24T10:52:11-06:00	2026-08-24T10:52:11-06:00	feat(decomp): ox wave bh overlays — 155 banked
